b_id,bill_name,congno,total_amount,total_lobbyists,total_agencies,first_year,last_year,num_years
ZZ3685047,S.3932,114.0,0.0,1.0,2.0,2015,2015,1
ZZ493879,S.AMDT.1847,114.0,0.0,2.0,2.0,2014,2014,1
ZZ497263,S.3932,114.0,0.0,1.0,2.0,2016,2016,1
s918-113,S.918,113.0,0.0,2.0,2.0,2013,2013,1
ZZ3681911,H.1728,114.0,0.0,2.0,3.0,2016,2016,1
s243-113,S.243,113.0,0.0,7.0,7.0,2013,2014,2
ZZ4970232,SR.189,114.0,0.0,1.0,4.0,2016,2016,1
hr758-115,H.R.758,115.0,0.0,8.0,45.0,2017,2018,2
hr3680-113,H.R.3680,113.0,0.0,0.0,7.0,2013,2013,1
ZZ3010128,S.AMDT.4751,114.0,0.0,2.0,4.0,2016,2016,1
ZZ3010127,S.AMDT.4685,114.0,0.0,2.0,4.0,2016,2016,1
ZZ7151007,S.AMDT.6246,117.0,0.0,1.0,2.0,2022,2022,1
s2405-112,S.2405,112.0,0.0,1.0,2.0,2013,2013,1
ZZ3022985,SR.189,114.0,0.0,1.0,5.0,2017,2017,1
s3315-115,S.3315,115.0,0.0,1.0,0.0,2018,2018,1
ZZ3022231,H.5652,114.0,0.0,1.0,2.0,2017,2017,1
ZZ1909414,S.5395,114.0,0.0,1.0,3.0,2013,2013,1
ZZ6964243,H.R.2,117.0,0.0,1.0,6.0,2021,2021,1
ZZ3018338,S.3932,114.0,0.0,1.0,2.0,2016,2016,1
ZZ3018331,H7,114.0,0.0,1.0,2.0,2016,2016,1
s3328-116,S.3328,116.0,0.0,4.0,13.0,2020,2020,1
ZZ5942749,S.0000,114.0,0.0,2.0,2.0,2017,2017,1
ZZ5943190,S.AMDT.656,114.0,0.0,1.0,2.0,2017,2017,1
hr2099-115,H.R.2099,115.0,0.0,3.0,30.0,2018,2018,1
hr2098-116,H.R.2098,116.0,0.0,4.0,44.0,2019,2020,2
hr2100-115,H.R.2100,115.0,0.0,3.0,30.0,2018,2018,1
s920-113,S.920,113.0,0.0,3.0,7.0,2013,2014,2
ZZ1917474,S.3036,114.0,0.0,2.0,3.0,2014,2014,1
ZZ1272157,S.3036,114.0,0.0,2.0,2.0,2014,2014,1
ZZ1271692,S.3055,114.0,0.0,2.0,2.0,2014,2014,1
ZZ593856,H.R.8,114.0,0.0,1.0,2.0,2014,2014,1
s1237-116,S.1237,116.0,0.0,2.0,22.0,2019,2020,2
ZZ4979488,H5489,114.0,0.0,1.0,2.0,2016,2016,1
ZZ4979487,H5489,114.0,0.0,1.0,2.0,2016,2016,1
ZZ4979143,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ4979140,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ4979137,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
hr4553-112,H.R.4553,112.0,0.0,1.0,6.0,2013,2013,1
hr4552-112,H.R.4552,112.0,0.0,1.0,6.0,2013,2013,1
ZZ1262515,H5489,114.0,0.0,2.0,1.0,2016,2016,1
ZZ1262460,H5489,114.0,0.0,2.0,1.0,2016,2016,1
s1239-112,S.1239,112.0,0.0,1.0,3.0,2013,2013,1
ZZ5935163,H.5652,114.0,0.0,1.0,2.0,2017,2017,1
hr4548-117,H.R.4548,117.0,0.0,1.0,2.0,2021,2021,1
ZZ7269873,H.R.2,114.0,0.0,1.0,9.0,2023,2023,1
hr4548-112,H.R.4548,112.0,0.0,1.0,6.0,2013,2013,1
hconres10-114,H.CON.RES.10,114.0,0.0,4.0,1.0,2015,2015,1
s929-115,S.929,115.0,0.0,3.0,3.0,2017,2017,1
ZZ1268571,S.AMDT.3450,114.0,0.0,5.0,2.0,2016,2016,1
hr4554-112,H.R.4554,112.0,0.0,1.0,6.0,2013,2013,1
ZZ4986759,H.AMDT.1030,114.0,0.0,2.0,2.0,2016,2016,1
hr5445-112,H.R.5445,112.0,0.0,1.0,4.0,2013,2013,1
hr5444-113,H.R.5444,113.0,0.0,4.0,8.0,2014,2014,1
ZZ3013813,S.3932,114.0,0.0,1.0,2.0,2016,2016,1
ZZ3013806,H7,114.0,0.0,1.0,2.0,2016,2016,1
s2412-113,S.2412,113.0,0.0,3.0,12.0,2013,2015,3
hr5448-112,H.R.5448,112.0,0.0,1.0,4.0,2013,2013,1
hr1520-115,H.R.1520,115.0,0.0,2.0,6.0,2017,2018,2
ZZ3010126,S.AMDT.4720,114.0,0.0,2.0,4.0,2016,2016,1
ZZ3010125,S.AMDT.4749,114.0,0.0,2.0,4.0,2016,2016,1
ZZ3010113,S.AMDT.4750,114.0,0.0,2.0,4.0,2016,2016,1
ZZ3010112,S.AMDT.4685,114.0,0.0,2.0,4.0,2016,2016,1
ZZ3012598,S.3932,114.0,0.0,1.0,2.0,2016,2016,1
ZZ3012591,H7,114.0,0.0,1.0,2.0,2016,2016,1
ZZ3010129,S.AMDT.4750,114.0,0.0,2.0,4.0,2016,2016,1
s2412-112,S.2412,112.0,0.0,1.0,4.0,2013,2013,1
s2408-113,S.2408,113.0,0.0,3.0,12.0,2013,2015,3
ZZ4988058,H.5394,114.0,0.0,1.0,3.0,2016,2016,1
ZZ4987776,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ4987773,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ4987770,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ4986855,H.AMDT.1030,114.0,0.0,2.0,2.0,2016,2016,1
ZZ4986841,H.AMDT.1030,114.0,0.0,2.0,2.0,2016,2016,1
ZZ4986821,H.AMDT.1030,114.0,0.0,2.0,2.0,2016,2016,1
ZZ4986797,H.AMDT.1030,114.0,0.0,2.0,2.0,2016,2016,1
s932-114,S.932,114.0,0.0,1.0,0.0,2015,2015,1
hr4550-112,H.R.4550,112.0,0.0,1.0,6.0,2013,2013,1
hr4549-112,H.R.4549,112.0,0.0,1.0,6.0,2013,2013,1
ZZ4997413,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ4997410,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ4997407,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
hr4546-112,H.R.4546,112.0,0.0,1.0,6.0,2013,2013,1
hr4545-112,H.R.4545,112.0,0.0,1.0,6.0,2013,2013,1
hr4544-112,H.R.4544,112.0,0.0,1.0,6.0,2013,2013,1
ZZ1246108,S.4263,114.0,0.0,1.0,2.0,2014,2014,1
ZZ4992596,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ4992593,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ4992590,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ49920,H.R.8,114.0,0.0,1.0,2.0,2014,2014,1
s1222-116,S.1222,116.0,0.0,2.0,22.0,2019,2020,2
ZZ4989563,H.AMDT.1218,114.0,0.0,4.0,3.0,2016,2016,1
ZZ5004131,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ5004128,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ5004125,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
s1218-116,S.1218,116.0,0.0,3.0,22.0,2019,2020,2
hr4542-112,H.R.4542,112.0,0.0,1.0,6.0,2013,2013,1
ZZ5008829,S.AMDT.4749,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5008817,S.AMDT.4750,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5008816,S.AMDT.4685,114.0,0.0,2.0,4.0,2016,2016,1
s2408-112,S.2408,112.0,0.0,1.0,4.0,2013,2013,1
hr1798-115,H.R.1798,115.0,0.0,3.0,30.0,2018,2018,1
ZZ2993889,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ2993886,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ2427645,S.3039,114.0,0.0,2.0,2.0,2014,2014,1
s3352-114,S.3352,114.0,0.0,6.0,6.0,2015,2015,1
ZZ3005427,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ3005424,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ3005421,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
hr5447-112,H.R.5447,112.0,0.0,1.0,4.0,2013,2013,1
hr5446-112,H.R.5446,112.0,0.0,1.0,4.0,2013,2013,1
ZZ4999065,H5489,114.0,0.0,2.0,2.0,2016,2016,1
ZZ4999064,H5489,114.0,0.0,2.0,2.0,2016,2016,1
ZZ5017042,S.3932,114.0,0.0,1.0,2.0,2016,2016,1
ZZ5017035,H7,114.0,0.0,1.0,2.0,2016,2016,1
hr4535-112,H.R.4535,112.0,0.0,1.0,2.0,2013,2013,1
hr4543-112,H.R.4543,112.0,0.0,1.0,6.0,2013,2013,1
ZZ5012510,H7,114.0,0.0,1.0,2.0,2016,2016,1
ZZ5011302,S.3932,114.0,0.0,1.0,2.0,2016,2016,1
ZZ5011295,H7,114.0,0.0,1.0,2.0,2016,2016,1
ZZ5008833,S.AMDT.4750,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5008832,S.AMDT.4751,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5008831,S.AMDT.4685,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5008830,S.AMDT.4720,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5916928,S.3932,114.0,0.0,1.0,2.0,2017,2017,1
ZZ5916921,H7,114.0,0.0,1.0,2.0,2017,2017,1
hr4521-112,H.R.4521,112.0,0.0,1.0,2.0,2013,2013,1
hr4533-115,H.R.4533,115.0,0.0,3.0,30.0,2018,2018,1
hconres18-116,H.CON.RES.18,116.0,0.0,2.0,22.0,2019,2020,2
ZZ5021689,SR.189,114.0,0.0,1.0,5.0,2017,2017,1
ZZ3773467,S.J.28,114.0,0.0,1.0,2.0,2016,2016,1
ZZ5020935,H.5652,114.0,0.0,1.0,2.0,2017,2017,1
hr4027-114,H.R.4027,114.0,0.0,3.0,3.0,2015,2015,1
ZZ5012517,S.3932,114.0,0.0,1.0,2.0,2016,2016,1
hr7677-116,H.R.7677,116.0,0.0,1.0,2.0,2020,2020,1
ZZ5910073,S.3819,114.0,0.0,1.0,4.0,2017,2017,1
ZZ123630,S.3352,114.0,0.0,2.0,2.0,2014,2014,1
ZZ1234004,S.3932,114.0,0.0,1.0,2.0,2016,2016,1
ZZ1233866,H7,114.0,0.0,1.0,2.0,2016,2016,1
s945-118,S.945,118.0,0.0,3.0,1.0,2023,2023,1
hr4522-116,H.R.4522,116.0,0.0,3.0,4.0,2020,2020,1
ZZ667351,S.4751,114.0,0.0,4.0,8.0,2016,2016,1
s5171-117,S.5171,117.0,0.0,1.0,2.0,2022,2022,1
ZZ5918505,S.3932,114.0,0.0,1.0,2.0,2017,2017,1
ZZ5918498,H7,114.0,0.0,1.0,2.0,2017,2017,1
ZZ5917137,S.3932,114.0,0.0,1.0,2.0,2017,2017,1
ZZ2988093,H.AMDT.1030,114.0,0.0,2.0,2.0,2016,2016,1
ZZ2988055,H.AMDT.1030,114.0,0.0,2.0,2.0,2016,2016,1
ZZ1912418,H.RES.812,114.0,0.0,1.0,2.0,2013,2013,1
s4289-117,S.4289,117.0,0.0,1.0,2.0,2022,2022,1
hr2635-116,H.R.2635,116.0,0.0,2.0,22.0,2019,2020,2
ZZ3000361,H5489,114.0,0.0,2.0,2.0,2016,2016,1
ZZ3000360,H5489,114.0,0.0,2.0,2.0,2016,2016,1
ZZ2998709,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ2998706,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ2998703,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ6976954,H2,117.0,0.0,1.0,2.0,2021,2021,1
s3367-114,S.3367,114.0,0.0,5.0,3.0,2016,2016,1
ZZ2993892,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ5917130,H7,114.0,0.0,1.0,2.0,2017,2017,1
ZZ3781570,SR.189,114.0,0.0,1.0,4.0,2016,2016,1
ZZ5034100,S.AMDT.4751,114.0,0.0,2.0,4.0,2016,2016,1
hr2411-115,H.R.2411,115.0,0.0,2.0,0.0,2019,2019,1
hr3900-117,H.R.3900,117.0,0.0,1.0,2.0,2021,2021,1
ZZ5034084,S.AMDT.4685,114.0,0.0,2.0,4.0,2016,2016,1
s1191-114,S.1191,114.0,0.0,6.0,6.0,2015,2015,1
hr7690-116,H.R.7690,116.0,0.0,2.0,7.0,2020,2020,1
ZZ5905658,H.5652,114.0,0.0,1.0,2.0,2017,2017,1
ZZ1226952,S.3037,114.0,0.0,2.0,2.0,2014,2014,1
ZZ5034099,S.AMDT.4685,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5034098,S.AMDT.4720,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5034097,S.AMDT.4749,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5034085,S.AMDT.4750,114.0,0.0,2.0,4.0,2016,2016,1
hr7680-117,H.R.7680,117.0,0.0,1.0,2.0,2022,2022,1
hr6072-114,H.R.6072,114.0,0.0,2.0,7.0,2016,2016,1
s1165-118,S.1165,118.0,0.0,9.0,7.0,2023,2023,1
hr1336-118,H.R.1336,118.0,0.0,3.0,1.0,2023,2023,1
hr1341-116,H.R.1341,116.0,0.0,2.0,22.0,2019,2020,2
s1168-118,S.1168,118.0,0.0,2.0,2.0,2023,2023,1
ZZ5897237,S.0000,114.0,0.0,2.0,2.0,2017,2017,1
s1179-115,S.1179,115.0,0.0,3.0,30.0,2018,2018,1
s1178-115,S.1178,115.0,0.0,1.0,2.0,2017,2017,1
s1176-112,S.1176,112.0,0.0,2.0,4.0,2013,2013,1
s1180-112,S.1180,112.0,0.0,2.0,3.0,2013,2013,1
hr1812-112,H.R.1812,112.0,0.0,1.0,2.0,2013,2013,1
ZZ2989066,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ2432522,S.3056,114.0,0.0,2.0,3.0,2014,2014,1
s2407-112,S.2407,112.0,0.0,1.0,2.0,2013,2013,1
hr5435-112,H.R.5435,112.0,0.0,1.0,4.0,2013,2013,1
hr5434-112,H.R.5434,112.0,0.0,1.0,4.0,2013,2013,1
hr5433-113,H.R.5433,113.0,0.0,3.0,12.0,2013,2015,3
hr5433-112,H.R.5433,112.0,0.0,1.0,4.0,2013,2013,1
ZZ2988151,H.AMDT.1030,114.0,0.0,2.0,2.0,2016,2016,1
ZZ2988137,H.AMDT.1030,114.0,0.0,2.0,2.0,2016,2016,1
ZZ2988117,H.AMDT.1030,114.0,0.0,2.0,2.0,2016,2016,1
hr1810-116,H.R.1810,116.0,0.0,4.0,44.0,2019,2020,2
ZZ5034101,S.AMDT.4750,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5881437,H2410,114.0,0.0,14.0,2.0,2013,2013,1
s2524-114,S.2524,114.0,0.0,8.0,17.0,2016,2016,1
hr2072-115,H.R.2072,115.0,0.0,1.0,4.0,2019,2019,1
hr2979-116,H.R.2979,116.0,0.0,2.0,22.0,2019,2020,2
hr311-116,H.R.311,116.0,0.0,2.0,22.0,2019,2020,2
hr370-115,H.R.370,115.0,0.0,1.0,1.0,2017,2017,1
ZZ6979542,H.420,117.0,0.0,1.0,2.0,2021,2021,1
s251-116,S.251,116.0,0.0,1.0,7.0,2019,2019,1
s3370-112,S.3370,112.0,0.0,3.0,6.0,2013,2013,1
ZZ7137750,H.R.2,117.0,0.0,2.0,3.0,2022,2022,1
ZZ7136548,H2,117.0,0.0,3.0,2.0,2022,2022,1
hr3233-116,H.R.3233,116.0,0.0,2.0,22.0,2019,2020,2
ZZ2980783,H5489,114.0,0.0,1.0,2.0,2016,2016,1
ZZ2980439,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ2990859,H.AMDT.1218,114.0,0.0,4.0,3.0,2016,2016,1
ZZ2989354,H.5394,114.0,0.0,1.0,3.0,2016,2016,1
ZZ2989072,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ2989069,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
hr2070-118,H.R.2070,118.0,0.0,1.0,8.0,2023,2023,1
ZZ5062485,H2410,113.0,0.0,14.0,2.0,2013,2013,1
hconres49-116,H.CON.RES.49,116.0,0.0,2.0,22.0,2019,2020,2
ZZ1223156,H.5326,114.0,0.0,2.0,7.0,2013,2013,1
ZZ5086706,H.5652,114.0,0.0,1.0,2.0,2017,2017,1
s1148-118,S.1148,118.0,0.0,2.0,3.0,2023,2023,1
hr1822-116,H.R.1822,116.0,0.0,2.0,22.0,2019,2020,2
hr1821-116,H.R.1821,116.0,0.0,2.0,22.0,2019,2020,2
ZZ5099546,H7,114.0,0.0,1.0,2.0,2017,2017,1
ZZ5098185,S.3932,114.0,0.0,1.0,2.0,2017,2017,1
ZZ5098178,H7,114.0,0.0,1.0,2.0,2017,2017,1
s2507-117,S.2507,117.0,0.0,3.0,2.0,2021,2021,1
ZZ5097976,S.3932,114.0,0.0,1.0,2.0,2017,2017,1
ZZ5097969,H7,114.0,0.0,1.0,2.0,2017,2017,1
s114-116,S.114,116.0,0.0,2.0,22.0,2019,2020,2
s1137-116,S.1137,116.0,0.0,13.0,11.0,2019,2020,2
ZZ1226474,H.5326,114.0,0.0,2.0,7.0,2013,2013,1
s1143-116,S.1143,116.0,0.0,2.0,22.0,2019,2020,2
ZZ6984480,H.R.2,117.0,0.0,1.0,9.0,2021,2021,1
ZZ6977889,H2,117.0,0.0,3.0,3.0,2021,2021,1
hr3189-116,H.R.3189,116.0,0.0,2.0,22.0,2019,2020,2
hr3188-114,H.R.3188,114.0,0.0,5.0,13.0,2015,2016,2
ZZ2980784,H5489,114.0,0.0,1.0,2.0,2016,2016,1
hr3186-116,H.R.3186,116.0,0.0,2.0,22.0,2019,2020,2
hr2634-115,H.R.2634,115.0,0.0,3.0,30.0,2018,2018,1
hr3323-113,H.R.3323,113.0,0.0,2.0,4.0,2013,2014,2
hr3322-115,H.R.3322,115.0,0.0,4.0,0.0,2017,2018,2
ZZ5099553,S.3932,114.0,0.0,1.0,2.0,2017,2017,1
ZZ5091121,S.3819,114.0,0.0,1.0,4.0,2017,2017,1
ZZ5108558,S.3932,114.0,0.0,1.0,2.0,2016,2016,1
s1135-118,S.1135,118.0,0.0,2.0,3.0,2023,2023,1
s1135-116,S.1135,116.0,0.0,6.0,0.0,2019,2020,2
ZZ1222823,S.AMDT.1847,114.0,0.0,2.0,2.0,2014,2014,1
ZZ1220560,H5489,114.0,0.0,2.0,2.0,2016,2016,1
ZZ1220532,H5489,114.0,0.0,2.0,2.0,2016,2016,1
hconres43-116,H.CON.RES.43,116.0,0.0,2.0,22.0,2019,2020,2
ZZ511570,H494,114.0,0.0,1.0,2.0,2013,2013,1
hconres84-116,H.CON.RES.84,116.0,0.0,1.0,2.0,2020,2020,1
hconres80-113,H.CON.RES.80,113.0,0.0,1.0,1.0,2014,2014,1
hr2060-116,H.R.2060,116.0,0.0,2.0,22.0,2019,2020,2
ZZ5118456,SR.189,114.0,0.0,1.0,3.0,2016,2016,1
ZZ511234,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ511194,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ5111861,S.3932,114.0,0.0,1.0,2.0,2015,2015,1
ZZ511165,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
hr5406-117,H.R.5406,117.0,0.0,9.0,12.0,2021,2023,3
hr5406-116,H.R.5406,116.0,0.0,6.0,0.0,2019,2020,2
ZZ2980436,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ2980433,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
s3386-116,S.3386,116.0,0.0,1.0,2.0,2020,2020,1
ZZ2434084,S.3043,114.0,0.0,2.0,2.0,2014,2014,1
ZZ2445275,H.RES.1225,114.0,0.0,2.0,2.0,2013,2013,1
ZZ244527,S.3042,114.0,0.0,2.0,2.0,2014,2014,1
hr4107-117,H.R.4107,117.0,0.0,6.0,2.0,2021,2022,2
ZZ7262062,H.R.11,114.0,0.0,2.0,2.0,2023,2023,1
ZZ6986630,H.R.2,117.0,0.0,2.0,3.0,2021,2021,1
ZZ5111249,H.1728,114.0,0.0,2.0,3.0,2016,2016,1
hr598-116,H.R.598,116.0,0.0,1.0,3.0,2019,2019,1
ZZ3649156,S.AMDT.4720,114.0,0.0,2.0,4.0,2016,2016,1
hr4505-115,H.R.4505,115.0,0.0,1.0,1.0,2017,2017,1
hr4505-112,H.R.4505,112.0,0.0,2.0,2.0,2013,2013,1
ZZ3649155,S.AMDT.4749,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5132283,H.5394,114.0,0.0,1.0,3.0,2016,2016,1
ZZ5131530,H.683,114.0,0.0,1.0,0.0,2016,2016,1
ZZ512375,S.3352,114.0,0.0,2.0,2.0,2014,2014,1
s1120-113,S.1120,113.0,0.0,4.0,6.0,2013,2014,2
hr7884-117,H.R.7884,117.0,0.0,12.0,6.0,2022,2022,1
ZZ2971528,SR.189,114.0,0.0,1.0,4.0,2016,2016,1
ZZ6743980,H2,116.0,0.0,1.0,2.0,2019,2019,1
ZZ6991581,H1,117.0,0.0,2.0,2.0,2021,2021,1
ZZ3681405,S.3932,114.0,0.0,1.0,2.0,2016,2016,1
ZZ3677543,H2410,113.0,0.0,14.0,2.0,2013,2013,1
hr3313-116,H.R.3313,116.0,0.0,2.0,22.0,2019,2020,2
hr4904-112,H.R.4904,112.0,0.0,1.0,2.0,2013,2013,1
hr1826-116,H.R.1826,116.0,0.0,2.0,22.0,2019,2020,2
ZZ5116472,S.J.28,114.0,0.0,1.0,2.0,2016,2016,1
ZZ5853049,S.AMDT.4749,114.0,0.0,2.0,4.0,2016,2016,1
hr4903-112,H.R.4903,112.0,0.0,1.0,2.0,2013,2013,1
s5006-117,S.5006,117.0,0.0,1.0,2.0,2021,2021,1
hr7919-116,H.R.7919,116.0,0.0,1.0,2.0,2020,2020,1
ZZ1195516,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ1195491,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ1195456,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
s1108-113,S.1108,113.0,0.0,16.0,29.0,2013,2014,2
s252-116,S.252,116.0,0.0,2.0,22.0,2019,2020,2
ZZ5853037,S.AMDT.4750,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5853036,S.AMDT.4685,114.0,0.0,2.0,4.0,2016,2016,1
s1104-114,S.1104,114.0,0.0,2.0,3.0,2016,2016,1
hr4503-112,H.R.4503,112.0,0.0,2.0,2.0,2013,2013,1
hr4502-114,H.R.4502,114.0,0.0,4.0,4.0,2015,2016,2
hr4502-112,H.R.4502,112.0,0.0,2.0,2.0,2013,2013,1
ZZ1190697,S.AMDT.4750,114.0,0.0,2.0,4.0,2016,2016,1
ZZ1190693,S.AMDT.4685,114.0,0.0,2.0,4.0,2016,2016,1
ZZ11995,S.3333,114.0,0.0,1.0,2.0,2014,2014,1
ZZ5853053,S.AMDT.4750,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5853052,S.AMDT.4751,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5853051,S.AMDT.4685,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5853050,S.AMDT.4720,114.0,0.0,2.0,4.0,2016,2016,1
ZZ1181365,S.3932,114.0,0.0,1.0,2.0,2016,2016,1
ZZ1181245,H7,114.0,0.0,1.0,2.0,2016,2016,1
ZZ1192224,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ1192131,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ1191954,S.AMDT.5185,114.0,0.0,2.0,3.0,2016,2016,1
ZZ1190995,S.AMDT.4750,114.0,0.0,2.0,4.0,2016,2016,1
ZZ1190970,S.AMDT.4751,114.0,0.0,2.0,4.0,2016,2016,1
ZZ1190950,S.AMDT.4685,114.0,0.0,2.0,4.0,2016,2016,1
ZZ1190941,S.AMDT.4720,114.0,0.0,2.0,4.0,2016,2016,1
ZZ1190937,S.AMDT.4749,114.0,0.0,2.0,4.0,2016,2016,1
hr4504-114,H.R.4504,114.0,0.0,4.0,4.0,2015,2016,2
hr4504-112,H.R.4504,112.0,0.0,2.0,2.0,2013,2013,1
ZZ293653,S.3370,114.0,0.0,1.0,3.0,2014,2014,1
s3435-116,S.3435,116.0,0.0,6.0,0.0,2019,2020,2
hr5406-115,H.R.5406,115.0,0.0,11.0,6.0,2017,2019,3
s2406-112,S.2406,112.0,0.0,1.0,2.0,2013,2013,1
ZZ3793017,SR.189,114.0,0.0,1.0,4.0,2016,2016,1
ZZ2960081,SR.189,114.0,0.0,1.0,4.0,2016,2016,1
s4245-117,S.4245,117.0,0.0,3.0,16.0,2022,2022,1
ZZ2464158,S.AMDT.578,114.0,0.0,1.0,2.0,2013,2013,1
ZZ3649159,S.AMDT.4750,114.0,0.0,2.0,4.0,2016,2016,1
ZZ3649158,S.AMDT.4751,114.0,0.0,2.0,4.0,2016,2016,1
hr3716-113,H.R.3716,113.0,0.0,2.0,2.0,2014,2014,1
s1087-114,S.1087,114.0,0.0,2.0,5.0,2015,2015,1
ZZ5156310,S.AMDT.4720,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5156309,S.AMDT.4749,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5156297,S.AMDT.4750,114.0,0.0,2.0,4.0,2016,2016,1
ZZ5156296,S.AMDT.4685,114.0,0.0,2.0,4.0,2016,2016,1
s98-116,S.98,116.0,0.0,2.0,22.0,2019,2020,2
hjres117-115,H.J.RES.117,115.0,0.0,1.0,4.0,2017,2017,1
hjres11-117,H.J.RES.11,117.0,0.0,4.0,9.0,2021,2022,2
ZZ1966529,S.AMDT.3268,114.0,0.0,2.0,4.0,2014,2014,1
hr4909-112,H.R.4909,112.0,0.0,1.0,2.0,2013,2013,1
s1096-116,S.1096,116.0,0.0,2.0,22.0,2019,2020,2
ZZ5153552,S.AMDT.3450,114.0,0.0,5.0,2.0,2016,2016,1
hr4908-112,H.R.4908,112.0,0.0,1.0,2.0,2013,2013,1
ZZ6997487,H1,117.0,0.0,2.0,1.0,2021,2021,1
ZZ2461651,S.3606,114.0,0.0,1.0,3.0,2014,2014,1
s4233-116,S.4233,116.0,0.0,2.0,7.0,2020,2020,1
s3435-114,S.3435,114.0,0.0,10.0,10.0,2016,2017,2
ZZ2951978,S.J.28,114.0,0.0,1.0,2.0,2016,2016,1
ZZ2939578,H.5394,114.0,0.0,1.0,3.0,2016,2016,1
ZZ5156311,S.AMDT.4685,114.0,0.0,2.0,4.0,2016,2016,1
s1080-116,S.1080,116.0,0.0,4.0,14.0,2019,2019,1
hr4233-113,H.R.4233,113.0,0.0,5.0,6.0,2013,2015,3
hr4233-112,H.R.4233,112.0,0.0,2.0,2.0,2013,2013,1
hr2432-116,H.R.2432,116.0,0.0,2.0,22.0,2019,2020,2
ZZ5158432,S.4751,114.0,0.0,4.0,8.0,2016,2016,1
ZZ5156350,H.RES.5265,114.0,0.0,1.0,2.0,2016,2016,1
ZZ5156344,H.RES.5265,114.0,0.0,1.0,2.0,2016,2016,1
s109-118,S.109,118.0,0.0,2.0,5.0,2023,2023,1
s1077-115,S.1077,115.0,0.0,4.0,8.0,2017,2017,1
ZZ5166563,H5489,114.0,0.0,2.0,1.0,2016,2016,1
